zipcode,borough,neighborhoods,year,week_start,week_of_year,week_sin,week_cos,season,latitude,longitude,temp_mean,temp_max,temp_min,humidity_mean,precip_sum,temp_mean_lag7,temp_mean_lag14,humidity_mean_lag7,precip_7d,precip_14d,degree_days_14d,positives_last_1w,positives_last_2_4w,zip_detection_status,positive_count,elevated
10281,Manhattan,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.7831,-73.9712,23.729,27.914,20.686,79.0,103.5,23.529,25.9,58.571,15.7,119.2,187.6,0,0,Not detected,0,0
10281,Manhattan,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.7831,-73.9712,25.786,30.529,22.1,75.857,52.9,23.729,23.529,79.0,103.5,156.4,188.3,0,0,Not detected,0,0
10281,Manhattan,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.7831,-73.9712,24.843,29.643,20.771,67.857,24.1,25.786,23.729,75.857,52.9,77.0,195.8,0,0,Not detected,0,0
10281,Manhattan,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.7831,-73.9712,23.54,28.04,19.72,78.2,38.8,24.843,25.786,67.857,24.1,62.9,177.5,0,0,Not detected,0,0
10282,Manhattan,,2026,2026-06-01,22,0.4647,-0.8855,summer,40.71638,-74.015,22.943,29.514,16.571,47.143,9.4,19.529,20.214,58.571,5.5,14.9,117.3,0,0,Not detected,0,0
10282,Manhattan,,2026,2026-06-08,23,0.3546,-0.935,summer,40.71638,-74.015,25.471,30.914,20.457,55.0,12.5,22.943,19.529,47.143,9.4,21.9,158.0,0,0,Not detected,0,0
10282,Manhattan,,2026,2026-06-15,24,0.2393,-0.9709,summer,40.71638,-74.015,23.271,28.071,18.414,51.857,21.4,25.471,22.943,55.0,12.5,33.9,183.5,0,0,Not detected,0,0
10282,Manhattan,,2026,2026-06-22,25,0.1205,-0.9927,summer,40.71638,-74.015,22.929,26.529,19.6,72.0,50.7,23.271,25.471,51.857,21.4,72.1,181.2,0,0,Not detected,0,0
10282,Manhattan,,2026,2026-06-29,26,-0.0,-1.0,summer,40.71638,-74.015,29.414,35.257,24.071,59.429,31.8,22.929,23.271,72.0,50.7,82.5,207.6,0,0,Not detected,0,0
10282,Manhattan,,2026,2026-07-06,27,-0.1205,-0.9927,summer,40.71638,-74.015,23.357,27.386,20.114,79.286,73.3,29.414,22.929,59.429,31.8,105.1,207.2,0,0,Not detected,0,0
10282,Manhattan,,2026,2026-07-13,28,-0.2393,-0.9709,summer,40.71638,-74.015,26.543,31.343,22.186,58.286,32.8,23.357,29.414,79.286,73.3,106.1,229.6,0,0,Not detected,0,0
10282,Manhattan,,2026,2026-07-20,29,-0.3546,-0.935,summer,40.71638,-74.015,23.457,28.643,18.643,60.286,21.7,26.543,23.357,58.286,32.8,54.5,192.9,0,0,Not detected,0,0
10282,Manhattan,,2026,2026-07-27,30,-0.4647,-0.8855,summer,40.71638,-74.015,23.914,28.243,20.757,78.429,96.9,23.457,26.543,60.286,21.7,118.6,192.3,0,0,Not detected,0,0
10282,Manhattan,,2026,2026-08-03,31,-0.5681,-0.823,summer,40.71638,-74.015,26.143,31.1,22.243,74.286,47.3,23.914,23.457,78.429,96.9,144.2,191.5,0,0,Not detected,0,0
10282,Manhattan,,2026,2026-08-10,32,-0.6631,-0.7485,summer,40.71638,-74.015,25.2,29.986,20.971,66.857,31.5,26.143,23.914,74.286,47.3,78.8,202.3,0,0,Not detected,0,0
10282,Manhattan,,2026,2026-08-17,33,-0.7485,-0.6631,summer,40.71638,-74.015,23.76,28.42,19.92,78.2,43.3,25.2,26.143,66.857,31.5,74.8,183.4,0,0,Not detected,0,0
10301,Staten Island,"Castleton Corners, Westerleigh, Silver Lake, Grymes Hill, Randall Manor",2026,2026-06-01,22,0.4647,-0.8855,summer,40.6275,-74.09438,22.2,28.586,16.543,50.857,9.6,19.414,19.757,59.571,4.8,14.4,109.3,0,0,Detected in the past 2 weeks,0,0
10301,Staten Island,"Castleton Corners, Westerleigh, Silver Lake, Grymes Hill, Randall Manor",2026,2026-06-08,23,0.3546,-0.935,summer,40.6275,-74.09438,24.843,29.757,20.386,57.857,13.7,22.2,19.414,50.857,9.6,23.3,147.9,0,0,Detected in the past 2 weeks,0,0
10301,Staten Island,"Castleton Corners, Westerleigh, Silver Lake, Grymes Hill, Randall Manor",2026,2026-06-15,24,0.2393,-0.9709,summer,40.6275,-74.09438,23.071,27.3,18.543,53.571,18.6,24.843,22.2,57.857,13.7,32.3,173.8,0,0,Detected in the past 2 weeks,0,0
10301,Staten Island,"Castleton Corners, Westerleigh, Silver Lake, Grymes Hill, Randall Manor",2026,2026-06-22,25,0.1205,-0.9927,summer,40.6275,-74.09438,22.529,25.686,19.486,75.0,40.4,23.071,24.843,53.571,18.6,59.0,173.0,0,0,Detected in the past 2 weeks,0,0
10301,Staten Island,"Castleton Corners, Westerleigh, Silver Lake, Grymes Hill, Randall Manor",2026,2026-06-29,26,-0.0,-1.0,summer,40.6275,-74.09438,29.214,34.329,24.029,59.143,20.6,22.529,23.071,75.0,40.4,61.0,201.8,0,0,Detected in the past 2 weeks,1,1
10301,Staten Island,"Castleton Corners, Westerleigh, Silver Lake, Grymes Hill, Randall Manor",2026,2026-07-06,27,-0.1205,-0.9927,summer,40.6275,-74.09438,23.343,27.071,20.414,79.0,46.3,29.214,22.529,59.143,20.6,66.9,203.1,1,0,Detected in the past 2 weeks,1,1
10301,Staten Island,"Castleton Corners, Westerleigh, Silver Lake, Grymes Hill, Randall Manor",2026,2026-07-13,28,-0.2393,-0.9709,summer,40.6275,-74.09438,26.571,31.343,22.414,59.286,46.2,23.343,29.214,79.0,46.3,92.5,229.1,1,1,Detected in the past 2 weeks,1,1
10301,Staten Island,"Castleton Corners, Westerleigh, Silver Lake, Grymes Hill, Randall Manor",2026,2026-07-20,29,-0.3546,-0.935,summer,40.6275,-74.09438,23.329,27.643,19.086,60.286,12.2,26.571,23.343,59.286,46.2,58.4,191.6,1,2,Detected in the past 2 weeks,1,1
10301,Staten Island,"Castleton Corners, Westerleigh, Silver Lake, Grymes Hill, Randall Manor",2026,2026-07-27,30,-0.4647,-0.8855,summer,40.6275,-74.09438,24.0,27.857,21.243,78.714,76.9,23.329,26.571,60.286,12.2,89.1,192.7,1,3,Detected in the past 2 weeks,2,1
10301,Staten Island,"Castleton Corners, Westerleigh, Silver Lake, Grymes Hill, Randall Manor",2026,2026-08-03,31,-0.5681,-0.823,summer,40.6275,-74.09438,26.057,30.357,22.429,75.429,48.7,24.0,23.329,78.714,76.9,125.6,190.9,2,3,Detected in the past 2 weeks,1,1
10301,Staten Island,"Castleton Corners, Westerleigh, Silver Lake, Grymes Hill, Randall Manor",2026,2026-08-10,32,-0.6631,-0.7485,summer,40.6275,-74.09438,25.414,29.514,21.557,66.0,25.9,26.057,24.0,75.429,48.7,74.6,204.3,1,4,Detected in the past 2 weeks,1,1
10301,Staten Island,"Castleton Corners, Westerleigh, Silver Lake, Grymes Hill, Randall Manor",2026,2026-08-17,33,-0.7485,-0.6631,summer,40.6275,-74.09438,23.8,27.94,20.5,79.8,61.4,25.414,26.057,66.0,25.9,87.3,184.5,1,4,Detected in the past 2 weeks,0,0
10302,Staten Island,"Mariners Harbor, Port Richmond",2026,2026-06-01,22,0.4647,-0.8855,summer,40.63081,-74.13766,22.2,28.586,16.543,50.857,9.6,19.414,19.757,59.571,4.8,14.4,109.3,0,0,Detected earlier this season,0,0
10302,Staten Island,"Mariners Harbor, Port Richmond",2026,2026-06-08,23,0.3546,-0.935,summer,40.63081,-74.13766,24.843,29.757,20.386,57.857,13.7,22.2,19.414,50.857,9.6,23.3,147.9,0,0,Detected earlier this season,0,0
10302,Staten Island,"Mariners Harbor, Port Richmond",2026,2026-06-15,24,0.2393,-0.9709,summer,40.63081,-74.13766,23.071,27.3,18.543,53.571,18.6,24.843,22.2,57.857,13.7,32.3,173.8,0,0,Detected earlier this season,0,0
10302,Staten Island,"Mariners Harbor, Port Richmond",2026,2026-06-22,25,0.1205,-0.9927,summer,40.63081,-74.13766,22.529,25.686,19.486,75.0,40.4,23.071,24.843,53.571,18.6,59.0,173.0,0,0,Detected earlier this season,0,0
10302,Staten Island,"Mariners Harbor, Port Richmond",2026,2026-06-29,26,-0.0,-1.0,summer,40.63081,-74.13766,29.214,34.329,24.029,59.143,20.6,22.529,23.071,75.0,40.4,61.0,201.8,0,0,Detected earlier this season,0,0
10302,Staten Island,"Mariners Harbor, Port Richmond",2026,2026-07-06,27,-0.1205,-0.9927,summer,40.63081,-74.13766,23.343,27.071,20.414,79.0,46.3,29.214,22.529,59.143,20.6,66.9,203.1,0,0,Detected earlier this season,0,0
10302,Staten Island,"Mariners Harbor, Port Richmond",2026,2026-07-13,28,-0.2393,-0.9709,summer,40.63081,-74.13766,26.571,31.343,22.414,59.286,46.2,23.343,29.214,79.0,46.3,92.5,229.1,0,0,Detected earlier this season,1,1
10302,Staten Island,"Mariners Harbor, Port Richmond",2026,2026-07-20,29,-0.3546,-0.935,summer,40.63081,-74.13766,23.329,27.643,19.086,60.286,12.2,26.571,23.343,59.286,46.2,58.4,191.6,1,0,Detected earlier this season,1,1
10302,Staten Island,"Mariners Harbor, Port Richmond",2026,2026-07-27,30,-0.4647,-0.8855,summer,40.63081,-74.13766,24.0,27.857,21.243,78.714,76.9,23.329,26.571,60.286,12.2,89.1,192.7,1,1,Detected earlier this season,0,0
10302,Staten Island,"Mariners Harbor, Port Richmond",2026,2026-08-03,31,-0.5681,-0.823,summer,40.63081,-74.13766,26.057,30.357,22.429,75.429,48.7,24.0,23.329,78.714,76.9,125.6,190.9,0,2,Detected earlier this season,2,1
10302,Staten Island,"Mariners Harbor, Port Richmond",2026,2026-08-10,32,-0.6631,-0.7485,summer,40.63081,-74.13766,25.414,29.514,21.557,66.0,25.9,26.057,24.0,75.429,48.7,74.6,204.3,2,2,Detected earlier this season,0,0
10302,Staten Island,"Mariners Harbor, Port Richmond",2026,2026-08-17,33,-0.7485,-0.6631,summer,40.63081,-74.13766,23.8,27.94,20.5,79.8,61.4,25.414,26.057,66.0,25.9,87.3,184.5,0,3,Detected earlier this season,0,0
10303,Staten Island,"Arlington, Graniteville, Mariners Harbor",2026,2026-06-01,22,0.4647,-0.8855,summer,40.62989,-74.17413,22.814,29.114,16.4,47.571,9.0,19.357,19.914,59.857,4.1,13.1,113.0,0,0,Detected in the past 2 weeks,0,0
10303,Staten Island,"Arlington, Graniteville, Mariners Harbor",2026,2026-06-08,23,0.3546,-0.935,summer,40.62989,-74.17413,25.486,30.971,20.286,54.429,15.7,22.814,19.357,47.571,9.0,24.7,156.3,0,0,Detected in the past 2 weeks,0,0
10303,Staten Island,"Arlington, Graniteville, Mariners Harbor",2026,2026-06-15,24,0.2393,-0.9709,summer,40.62989,-74.17413,22.971,27.486,18.086,53.143,22.5,25.486,22.814,54.429,15.7,38.2,181.1,0,0,Detected in the past 2 weeks,0,0
10303,Staten Island,"Arlington, Graniteville, Mariners Harbor",2026,2026-06-22,25,0.1205,-0.9927,summer,40.62989,-74.17413,22.786,26.286,19.486,72.429,37.0,22.971,25.486,53.143,22.5,59.5,178.1,0,0,Detected in the past 2 weeks,1,1
10303,Staten Island,"Arlington, Graniteville, Mariners Harbor",2026,2026-06-29,26,-0.0,-1.0,summer,40.62989,-74.17413,29.643,35.014,23.957,57.286,22.1,22.786,22.971,72.429,37.0,59.1,206.2,1,0,Detected in the past 2 weeks,0,0
10303,Staten Island,"Arlington, Graniteville, Mariners Harbor",2026,2026-07-06,27,-0.1205,-0.9927,summer,40.62989,-74.17413,23.243,27.014,20.286,80.429,62.1,29.643,22.786,57.286,22.1,84.2,207.3,0,1,Detected in the past 2 weeks,1,1
10303,Staten Island,"Arlington, Graniteville, Mariners Harbor",2026,2026-07-13,28,-0.2393,-0.9709,summer,40.62989,-74.17413,26.229,30.957,21.829,60.857,33.1,23.243,29.643,80.429,62.1,95.2,228.5,1,1,Detected in the past 2 weeks,2,1
10303,Staten Island,"Arlington, Graniteville, Mariners Harbor",2026,2026-07-20,29,-0.3546,-0.935,summer,40.62989,-74.17413,23.157,28.229,18.529,61.714,14.4,26.229,23.243,60.857,33.1,47.5,187.5,2,2,Detected in the past 2 weeks,1,1
10303,Staten Island,"Arlington, Graniteville, Mariners Harbor",2026,2026-07-27,30,-0.4647,-0.8855,summer,40.62989,-74.17413,23.857,28.371,20.771,78.143,85.7,23.157,26.229,61.714,14.4,100.1,188.0,1,3,Detected in the past 2 weeks,1,1
10303,Staten Island,"Arlington, Graniteville, Mariners Harbor",2026,2026-08-03,31,-0.5681,-0.823,summer,40.62989,-74.17413,25.957,30.814,22.1,74.714,51.1,23.857,23.157,78.143,85.7,136.8,187.8,1,4,Detected in the past 2 weeks,1,1
10303,Staten Island,"Arlington, Graniteville, Mariners Harbor",2026,2026-08-10,32,-0.6631,-0.7485,summer,40.62989,-74.17413,25.086,29.829,21.057,67.143,34.3,25.957,23.857,74.714,51.1,85.4,200.4,1,4,Detected in the past 2 weeks,1,1
10303,Staten Island,"Arlington, Graniteville, Mariners Harbor",2026,2026-08-17,33,-0.7485,-0.6631,summer,40.62989,-74.17413,23.76,28.12,20.18,78.0,42.7,25.086,25.957,67.143,34.3,77.0,181.3,1,3,Detected in the past 2 weeks,0,0
10304,Staten Island,"Dongan Hills, Old town/Dongan Hills",2026,2026-06-01,22,0.4647,-0.8855,summer,40.60596,-74.09354,22.2,28.586,16.543,50.857,9.6,19.414,19.757,59.571,4.8,14.4,109.3,0,0,Detected in the past 2 weeks,0,0
10304,Staten Island,"Dongan Hills, Old town/Dongan Hills",2026,2026-06-08,23,0.3546,-0.935,summer,40.60596,-74.09354,24.843,29.757,20.386,57.857,13.7,22.2,19.414,50.857,9.6,23.3,147.9,0,0,Detected in the past 2 weeks,0,0
10304,Staten Island,"Dongan Hills, Old town/Dongan Hills",2026,2026-06-15,24,0.2393,-0.9709,summer,40.60596,-74.09354,23.071,27.3,18.543,53.571,18.6,24.843,22.2,57.857,13.7,32.3,173.8,0,0,Detected in the past 2 weeks,0,0
10304,Staten Island,"Dongan Hills, Old town/Dongan Hills",2026,2026-06-22,25,0.1205,-0.9927,summer,40.60596,-74.09354,22.529,25.686,19.486,75.0,40.4,23.071,24.843,53.571,18.6,59.0,173.0,0,0,Detected in the past 2 weeks,0,0
10304,Staten Island,"Dongan Hills, Old town/Dongan Hills",2026,2026-06-29,26,-0.0,-1.0,summer,40.60596,-74.09354,29.214,34.329,24.029,59.143,20.6,22.529,23.071,75.0,40.4,61.0,201.8,0,0,Detected in the past 2 weeks,0,0
10304,Staten Island,"Dongan Hills, Old town/Dongan Hills",2026,2026-07-06,27,-0.1205,-0.9927,summer,40.60596,-74.09354,23.343,27.071,20.414,79.0,46.3,29.214,22.529,59.143,20.6,66.9,203.1,0,0,Detected in the past 2 weeks,0,0
10304,Staten Island,"Dongan Hills, Old town/Dongan Hills",2026,2026-07-13,28,-0.2393,-0.9709,summer,40.60596,-74.09354,26.571,31.343,22.414,59.286,46.2,23.343,29.214,79.0,46.3,92.5,229.1,0,0,Detected in the past 2 weeks,0,0
10304,Staten Island,"Dongan Hills, Old town/Dongan Hills",2026,2026-07-20,29,-0.3546,-0.935,summer,40.60596,-74.09354,23.329,27.643,19.086,60.286,12.2,26.571,23.343,59.286,46.2,58.4,191.6,0,0,Detected in the past 2 weeks,1,1
10304,Staten Island,"Dongan Hills, Old town/Dongan Hills",2026,2026-07-27,30,-0.4647,-0.8855,summer,40.60596,-74.09354,24.0,27.857,21.243,78.714,76.9,23.329,26.571,60.286,12.2,89.1,192.7,1,0,Detected in the past 2 weeks,0,0
10304,Staten Island,"Dongan Hills, Old town/Dongan Hills",2026,2026-08-03,31,-0.5681,-0.823,summer,40.60596,-74.09354,26.057,30.357,22.429,75.429,48.7,24.0,23.329,78.714,76.9,125.6,190.9,0,1,Detected in the past 2 weeks,1,1
10304,Staten Island,"Dongan Hills, Old town/Dongan Hills",2026,2026-08-10,32,-0.6631,-0.7485,summer,40.60596,-74.09354,25.414,29.514,21.557,66.0,25.9,26.057,24.0,75.429,48.7,74.6,204.3,1,1,Detected in the past 2 weeks,2,1
10304,Staten Island,"Dongan Hills, Old town/Dongan Hills",2026,2026-08-17,33,-0.7485,-0.6631,summer,40.60596,-74.09354,23.8,27.94,20.5,79.8,61.4,25.414,26.057,66.0,25.9,87.3,184.5,2,2,Detected in the past 2 weeks,0,0
10305,Staten Island,"South Beach, Old Town, Arrochar, Grasmere",2026,2026-06-01,22,0.4647,-0.8855,summer,40.59655,-74.07578,22.2,28.586,16.543,50.857,9.6,19.414,19.757,59.571,4.8,14.4,109.3,0,0,Detected in the past 2 weeks,0,0
10305,Staten Island,"South Beach, Old Town, Arrochar, Grasmere",2026,2026-06-08,23,0.3546,-0.935,summer,40.59655,-74.07578,24.843,29.757,20.386,57.857,13.7,22.2,19.414,50.857,9.6,23.3,147.9,0,0,Detected in the past 2 weeks,0,0
10305,Staten Island,"South Beach, Old Town, Arrochar, Grasmere",2026,2026-06-15,24,0.2393,-0.9709,summer,40.59655,-74.07578,23.071,27.3,18.543,53.571,18.6,24.843,22.2,57.857,13.7,32.3,173.8,0,0,Detected in the past 2 weeks,0,0
10305,Staten Island,"South Beach, Old Town, Arrochar, Grasmere",2026,2026-06-22,25,0.1205,-0.9927,summer,40.59655,-74.07578,22.529,25.686,19.486,75.0,40.4,23.071,24.843,53.571,18.6,59.0,173.0,0,0,Detected in the past 2 weeks,0,0
10305,Staten Island,"South Beach, Old Town, Arrochar, Grasmere",2026,2026-06-29,26,-0.0,-1.0,summer,40.59655,-74.07578,29.214,34.329,24.029,59.143,20.6,22.529,23.071,75.0,40.4,61.0,201.8,0,0,Detected in the past 2 weeks,0,0
10305,Staten Island,"South Beach, Old Town, Arrochar, Grasmere",2026,2026-07-06,27,-0.1205,-0.9927,summer,40.59655,-74.07578,23.343,27.071,20.414,79.0,46.3,29.214,22.529,59.143,20.6,66.9,203.1,0,0,Detected in the past 2 weeks,1,1
10305,Staten Island,"South Beach, Old Town, Arrochar, Grasmere",2026,2026-07-13,28,-0.2393,-0.9709,summer,40.59655,-74.07578,26.571,31.343,22.414,59.286,46.2,23.343,29.214,79.0,46.3,92.5,229.1,1,0,Detected in the past 2 weeks,1,1
10305,Staten Island,"South Beach, Old Town, Arrochar, Grasmere",2026,2026-07-20,29,-0.3546,-0.935,summer,40.59655,-74.07578,23.329,27.643,19.086,60.286,12.2,26.571,23.343,59.286,46.2,58.4,191.6,1,1,Detected in the past 2 weeks,2,1
10305,Staten Island,"South Beach, Old Town, Arrochar, Grasmere",2026,2026-07-27,30,-0.4647,-0.8855,summer,40.59655,-74.07578,24.0,27.857,21.243,78.714,76.9,23.329,26.571,60.286,12.2,89.1,192.7,2,2,Detected in the past 2 weeks,1,1
10305,Staten Island,"South Beach, Old Town, Arrochar, Grasmere",2026,2026-08-03,31,-0.5681,-0.823,summer,40.59655,-74.07578,26.057,30.357,22.429,75.429,48.7,24.0,23.329,78.714,76.9,125.6,190.9,1,4,Detected in the past 2 weeks,2,1
10305,Staten Island,"South Beach, Old Town, Arrochar, Grasmere",2026,2026-08-10,32,-0.6631,-0.7485,summer,40.59655,-74.07578,25.414,29.514,21.557,66.0,25.9,26.057,24.0,75.429,48.7,74.6,204.3,2,4,Detected in the past 2 weeks,2,1
10305,Staten Island,"South Beach, Old Town, Arrochar, Grasmere",2026,2026-08-17,33,-0.7485,-0.6631,summer,40.59655,-74.07578,23.8,27.94,20.5,79.8,61.4,25.414,26.057,66.0,25.9,87.3,184.5,2,5,Detected in the past 2 weeks,0,0
10306,Staten Island,"Midland Beach, New Dorp Beach, Dongan Hills, Grant City, New Dorp, Oakwood",2026,2026-06-01,22,0.4647,-0.8855,summer,40.57171,-74.12426,22.2,28.586,16.543,50.857,9.6,19.414,19.757,59.571,4.8,14.4,109.3,0,0,Detected in the past 2 weeks,0,0
10306,Staten Island,"Midland Beach, New Dorp Beach, Dongan Hills, Grant City, New Dorp, Oakwood",2026,2026-06-08,23,0.3546,-0.935,summer,40.57171,-74.12426,24.843,29.757,20.386,57.857,13.7,22.2,19.414,50.857,9.6,23.3,147.9,0,0,Detected in the past 2 weeks,0,0
10306,Staten Island,"Midland Beach, New Dorp Beach, Dongan Hills, Grant City, New Dorp, Oakwood",2026,2026-06-15,24,0.2393,-0.9709,summer,40.57171,-74.12426,23.071,27.3,18.543,53.571,18.6,24.843,22.2,57.857,13.7,32.3,173.8,0,0,Detected in the past 2 weeks,0,0
10306,Staten Island,"Midland Beach, New Dorp Beach, Dongan Hills, Grant City, New Dorp, Oakwood",2026,2026-06-22,25,0.1205,-0.9927,summer,40.57171,-74.12426,22.529,25.686,19.486,75.0,40.4,23.071,24.843,53.571,18.6,59.0,173.0,0,0,Detected in the past 2 weeks,0,0
10306,Staten Island,"Midland Beach, New Dorp Beach, Dongan Hills, Grant City, New Dorp, Oakwood",2026,2026-06-29,26,-0.0,-1.0,summer,40.57171,-74.12426,29.214,34.329,24.029,59.143,20.6,22.529,23.071,75.0,40.4,61.0,201.8,0,0,Detected in the past 2 weeks,1,1
10306,Staten Island,"Midland Beach, New Dorp Beach, Dongan Hills, Grant City, New Dorp, Oakwood",2026,2026-07-06,27,-0.1205,-0.9927,summer,40.57171,-74.12426,23.343,27.071,20.414,79.0,46.3,29.214,22.529,59.143,20.6,66.9,203.1,1,0,Detected in the past 2 weeks,1,1
10306,Staten Island,"Midland Beach, New Dorp Beach, Dongan Hills, Grant City, New Dorp, Oakwood",2026,2026-07-13,28,-0.2393,-0.9709,summer,40.57171,-74.12426,26.571,31.343,22.414,59.286,46.2,23.343,29.214,79.0,46.3,92.5,229.1,1,1,Detected in the past 2 weeks,1,1
10306,Staten Island,"Midland Beach, New Dorp Beach, Dongan Hills, Grant City, New Dorp, Oakwood",2026,2026-07-20,29,-0.3546,-0.935,summer,40.57171,-74.12426,23.329,27.643,19.086,60.286,12.2,26.571,23.343,59.286,46.2,58.4,191.6,1,2,Detected in the past 2 weeks,2,1
10306,Staten Island,"Midland Beach, New Dorp Beach, Dongan Hills, Grant City, New Dorp, Oakwood",2026,2026-07-27,30,-0.4647,-0.8855,summer,40.57171,-74.12426,24.0,27.857,21.243,78.714,76.9,23.329,26.571,60.286,12.2,89.1,192.7,2,3,Detected in the past 2 weeks,2,1
10306,Staten Island,"Midland Beach, New Dorp Beach, Dongan Hills, Grant City, New Dorp, Oakwood",2026,2026-08-03,31,-0.5681,-0.823,summer,40.57171,-74.12426,26.057,30.357,22.429,75.429,48.7,24.0,23.329,78.714,76.9,125.6,190.9,2,4,Detected in the past 2 weeks,2,1
10306,Staten Island,"Midland Beach, New Dorp Beach, Dongan Hills, Grant City, New Dorp, Oakwood",2026,2026-08-10,32,-0.6631,-0.7485,summer,40.57171,-74.12426,25.414,29.514,21.557,66.0,25.9,26.057,24.0,75.429,48.7,74.6,204.3,2,5,Detected in the past 2 weeks,1,1
10306,Staten Island,"Midland Beach, New Dorp Beach, Dongan Hills, Grant City, New Dorp, Oakwood",2026,2026-08-17,33,-0.7485,-0.6631,summer,40.57171,-74.12426,23.8,27.94,20.5,79.8,61.4,25.414,26.057,66.0,25.9,87.3,184.5,1,6,Detected in the past 2 weeks,0,0
10307,Staten Island,"Richmond Valley, Tottenville, Butler Manor",2026,2026-06-01,22,0.4647,-0.8855,summer,40.50775,-74.24209,22.771,28.757,16.571,47.571,9.6,19.371,20.043,60.429,3.5,13.1,112.8,0,0,Detected in the past 2 weeks,0,0
10307,Staten Island,"Richmond Valley, Tottenville, Butler Manor",2026,2026-06-08,23,0.3546,-0.935,summer,40.50775,-74.24209,25.2,30.443,20.2,56.714,16.8,22.771,19.371,47.571,9.6,26.4,154.1,0,0,Detected in the past 2 weeks,0,0
10307,Staten Island,"Richmond Valley, Tottenville, Butler Manor",2026,2026-06-15,24,0.2393,-0.9709,summer,40.50775,-74.24209,23.057,27.457,18.243,53.714,21.5,25.2,22.771,56.714,16.8,38.3,180.0,0,0,Detected in the past 2 weeks,1,1
10307,Staten Island,"Richmond Valley, Tottenville, Butler Manor",2026,2026-06-22,25,0.1205,-0.9927,summer,40.50775,-74.24209,22.571,25.957,19.329,75.571,35.8,23.057,25.2,53.714,21.5,57.3,175.3,1,0,Detected in the past 2 weeks,1,1
10307,Staten Island,"Richmond Valley, Tottenville, Butler Manor",2026,2026-06-29,26,-0.0,-1.0,summer,40.50775,-74.24209,29.229,34.243,23.957,59.286,20.3,22.571,23.057,75.571,35.8,56.1,202.1,1,1,Detected in the past 2 weeks,1,1
10307,Staten Island,"Richmond Valley, Tottenville, Butler Manor",2026,2026-07-06,27,-0.1205,-0.9927,summer,40.50775,-74.24209,23.229,26.743,20.529,81.429,34.5,29.229,22.571,59.286,20.3,54.8,202.4,1,2,Detected in the past 2 weeks,1,1
10307,Staten Island,"Richmond Valley, Tottenville, Butler Manor",2026,2026-07-13,28,-0.2393,-0.9709,summer,40.50775,-74.24209,26.2,30.943,21.843,62.714,46.6,23.229,29.229,81.429,34.5,81.1,226.0,1,3,Detected in the past 2 weeks,1,1
10307,Staten Island,"Richmond Valley, Tottenville, Butler Manor",2026,2026-07-20,29,-0.3546,-0.935,summer,40.50775,-74.24209,23.0,27.457,18.757,63.143,13.7,26.2,23.229,62.714,46.6,60.3,185.7,1,3,Detected in the past 2 weeks,2,1
10307,Staten Island,"Richmond Valley, Tottenville, Butler Manor",2026,2026-07-27,30,-0.4647,-0.8855,summer,40.50775,-74.24209,23.929,28.457,20.9,78.0,56.6,23.0,26.2,63.143,13.7,70.3,187.4,2,3,Detected in the past 2 weeks,0,0
10307,Staten Island,"Richmond Valley, Tottenville, Butler Manor",2026,2026-08-03,31,-0.5681,-0.823,summer,40.50775,-74.24209,25.6,30.057,22.143,78.429,48.7,23.929,23.0,78.0,56.6,105.3,185.5,0,4,Detected in the past 2 weeks,1,1
10307,Staten Island,"Richmond Valley, Tottenville, Butler Manor",2026,2026-08-10,32,-0.6631,-0.7485,summer,40.50775,-74.24209,25.0,29.6,21.3,69.143,31.9,25.6,23.929,78.429,48.7,80.6,197.7,1,3,Detected in the past 2 weeks,1,1
10307,Staten Island,"Richmond Valley, Tottenville, Butler Manor",2026,2026-08-17,33,-0.7485,-0.6631,summer,40.50775,-74.24209,23.84,28.2,20.48,79.4,41.2,25.0,25.6,69.143,31.9,73.1,178.7,1,3,Detected in the past 2 weeks,1,1
10308,Staten Island,Great Kills,2026,2026-06-01,22,0.4647,-0.8855,summer,40.55283,-74.15153,22.643,28.757,16.443,47.857,9.9,19.329,19.871,59.571,3.9,13.8,111.4,0,0,Detected earlier this season,0,0
10308,Staten Island,Great Kills,2026,2026-06-08,23,0.3546,-0.935,summer,40.55283,-74.15153,25.229,30.514,20.214,55.571,17.0,22.643,19.329,47.857,9.9,26.9,153.2,0,0,Detected earlier this season,0,0
10308,Staten Island,Great Kills,2026,2026-06-15,24,0.2393,-0.9709,summer,40.55283,-74.15153,22.943,27.243,18.129,53.571,20.5,25.229,22.643,55.571,17.0,37.5,178.4,0,0,Detected earlier this season,0,0
10308,Staten Island,Great Kills,2026,2026-06-22,25,0.1205,-0.9927,summer,40.55283,-74.15153,22.529,25.7,19.357,74.429,36.9,22.943,25.229,53.571,20.5,57.4,174.5,0,0,Detected earlier this season,1,1
10308,Staten Island,Great Kills,2026,2026-06-29,26,-0.0,-1.0,summer,40.55283,-74.15153,29.343,34.429,23.871,58.286,22.4,22.529,22.943,74.429,36.9,59.3,202.0,1,0,Detected earlier this season,1,1
