zip_code,zipcode,year,week,week_of_year,positive_detections,positive_count,elevated,week_start
11362,11362,2026,30,30,1,1,1,2026-07-27
11362,11362,2026,31,31,3,3,1,2026-08-03
11362,11362,2026,32,32,1,1,1,2026-08-10
11362,11362,2026,33,33,1,1,1,2026-08-17
11363,11363,2026,22,22,0,0,0,2026-06-01
11363,11363,2026,23,23,0,0,0,2026-06-08
11363,11363,2026,24,24,0,0,0,2026-06-15
11363,11363,2026,25,25,0,0,0,2026-06-22
11363,11363,2026,26,26,0,0,0,2026-06-29
11363,11363,2026,27,27,0,0,0,2026-07-06
11363,11363,2026,28,28,1,1,1,2026-07-13
11363,11363,2026,29,29,1,1,1,2026-07-20
11363,11363,2026,30,30,0,0,0,2026-07-27
11363,11363,2026,31,31,0,0,0,2026-08-03
11363,11363,2026,32,32,0,0,0,2026-08-10
11363,11363,2026,33,33,0,0,0,2026-08-17
11364,11364,2026,22,22,0,0,0,2026-06-01
11364,11364,2026,23,23,0,0,0,2026-06-08
11364,11364,2026,24,24,0,0,0,2026-06-15
11364,11364,2026,25,25,0,0,0,2026-06-22
11364,11364,2026,26,26,1,1,1,2026-06-29
11364,11364,2026,27,27,1,1,1,2026-07-06
11364,11364,2026,28,28,1,1,1,2026-07-13
11364,11364,2026,29,29,2,2,1,2026-07-20
11364,11364,2026,30,30,0,0,0,2026-07-27
11364,11364,2026,31,31,0,0,0,2026-08-03
11364,11364,2026,32,32,0,0,0,2026-08-10
11364,11364,2026,33,33,0,0,0,2026-08-17
11365,11365,2026,22,22,0,0,0,2026-06-01
11365,11365,2026,23,23,0,0,0,2026-06-08
11365,11365,2026,24,24,0,0,0,2026-06-15
11365,11365,2026,25,25,0,0,0,2026-06-22
11365,11365,2026,26,26,1,1,1,2026-06-29
11365,11365,2026,27,27,2,2,1,2026-07-06
11365,11365,2026,28,28,2,2,1,2026-07-13
11365,11365,2026,29,29,1,1,1,2026-07-20
11365,11365,2026,30,30,1,1,1,2026-07-27
11365,11365,2026,31,31,1,1,1,2026-08-03
11365,11365,2026,32,32,1,1,1,2026-08-10
11365,11365,2026,33,33,1,1,1,2026-08-17
11366,11366,2026,22,22,0,0,0,2026-06-01
11366,11366,2026,23,23,0,0,0,2026-06-08
11366,11366,2026,24,24,0,0,0,2026-06-15
11366,11366,2026,25,25,0,0,0,2026-06-22
11366,11366,2026,26,26,0,0,0,2026-06-29
11366,11366,2026,27,27,0,0,0,2026-07-06
11366,11366,2026,28,28,0,0,0,2026-07-13
11366,11366,2026,29,29,0,0,0,2026-07-20
11366,11366,2026,30,30,0,0,0,2026-07-27
11366,11366,2026,31,31,0,0,0,2026-08-03
11366,11366,2026,32,32,0,0,0,2026-08-10
11366,11366,2026,33,33,0,0,0,2026-08-17
11367,11367,2026,22,22,0,0,0,2026-06-01
11367,11367,2026,23,23,0,0,0,2026-06-08
11367,11367,2026,24,24,0,0,0,2026-06-15
11367,11367,2026,25,25,0,0,0,2026-06-22
11367,11367,2026,26,26,0,0,0,2026-06-29
11367,11367,2026,27,27,0,0,0,2026-07-06
11367,11367,2026,28,28,1,1,1,2026-07-13
11367,11367,2026,29,29,1,1,1,2026-07-20
11367,11367,2026,30,30,1,1,1,2026-07-27
11367,11367,2026,31,31,0,0,0,2026-08-03
11367,11367,2026,32,32,0,0,0,2026-08-10
11367,11367,2026,33,33,0,0,0,2026-08-17
11368,11368,2026,22,22,0,0,0,2026-06-01
11368,11368,2026,23,23,0,0,0,2026-06-08
11368,11368,2026,24,24,1,1,1,2026-06-15
11368,11368,2026,25,25,0,0,0,2026-06-22
11368,11368,2026,26,26,0,0,0,2026-06-29
11368,11368,2026,27,27,1,1,1,2026-07-06
11368,11368,2026,28,28,1,1,1,2026-07-13
11368,11368,2026,29,29,1,1,1,2026-07-20
11368,11368,2026,30,30,1,1,1,2026-07-27
11368,11368,2026,31,31,1,1,1,2026-08-03
11368,11368,2026,32,32,1,1,1,2026-08-10
11368,11368,2026,33,33,1,1,1,2026-08-17
11369,11369,2026,22,22,0,0,0,2026-06-01
11369,11369,2026,23,23,0,0,0,2026-06-08
11369,11369,2026,24,24,0,0,0,2026-06-15
11369,11369,2026,25,25,0,0,0,2026-06-22
11369,11369,2026,26,26,0,0,0,2026-06-29
11369,11369,2026,27,27,0,0,0,2026-07-06
11369,11369,2026,28,28,0,0,0,2026-07-13
11369,11369,2026,29,29,0,0,0,2026-07-20
11369,11369,2026,30,30,0,0,0,2026-07-27
11369,11369,2026,31,31,0,0,0,2026-08-03
11369,11369,2026,32,32,0,0,0,2026-08-10
11369,11369,2026,33,33,0,0,0,2026-08-17
11370,11370,2026,22,22,0,0,0,2026-06-01
11370,11370,2026,23,23,0,0,0,2026-06-08
11370,11370,2026,24,24,0,0,0,2026-06-15
11370,11370,2026,25,25,0,0,0,2026-06-22
11370,11370,2026,26,26,0,0,0,2026-06-29
11370,11370,2026,27,27,0,0,0,2026-07-06
11370,11370,2026,28,28,0,0,0,2026-07-13
11370,11370,2026,29,29,0,0,0,2026-07-20
11370,11370,2026,30,30,0,0,0,2026-07-27
11370,11370,2026,31,31,1,1,1,2026-08-03
11370,11370,2026,32,32,1,1,1,2026-08-10
11370,11370,2026,33,33,0,0,0,2026-08-17
11371,11371,2026,22,22,0,0,0,2026-06-01
11371,11371,2026,23,23,0,0,0,2026-06-08
11371,11371,2026,24,24,0,0,0,2026-06-15
11371,11371,2026,25,25,0,0,0,2026-06-22
11371,11371,2026,26,26,0,0,0,2026-06-29
11371,11371,2026,27,27,0,0,0,2026-07-06
11371,11371,2026,28,28,0,0,0,2026-07-13
11371,11371,2026,29,29,0,0,0,2026-07-20
11371,11371,2026,30,30,0,0,0,2026-07-27
11371,11371,2026,31,31,0,0,0,2026-08-03
11371,11371,2026,32,32,0,0,0,2026-08-10
11371,11371,2026,33,33,0,0,0,2026-08-17
11372,11372,2026,22,22,0,0,0,2026-06-01
11372,11372,2026,23,23,0,0,0,2026-06-08
11372,11372,2026,24,24,0,0,0,2026-06-15
11372,11372,2026,25,25,0,0,0,2026-06-22
11372,11372,2026,26,26,0,0,0,2026-06-29
11372,11372,2026,27,27,0,0,0,2026-07-06
11372,11372,2026,28,28,0,0,0,2026-07-13
11372,11372,2026,29,29,0,0,0,2026-07-20
11372,11372,2026,30,30,0,0,0,2026-07-27
11372,11372,2026,31,31,0,0,0,2026-08-03
11372,11372,2026,32,32,0,0,0,2026-08-10
11372,11372,2026,33,33,0,0,0,2026-08-17
11373,11373,2026,22,22,0,0,0,2026-06-01
11373,11373,2026,23,23,0,0,0,2026-06-08
11373,11373,2026,24,24,0,0,0,2026-06-15
11373,11373,2026,25,25,0,0,0,2026-06-22
11373,11373,2026,26,26,0,0,0,2026-06-29
11373,11373,2026,27,27,0,0,0,2026-07-06
11373,11373,2026,28,28,0,0,0,2026-07-13
11373,11373,2026,29,29,0,0,0,2026-07-20
11373,11373,2026,30,30,0,0,0,2026-07-27
11373,11373,2026,31,31,0,0,0,2026-08-03
11373,11373,2026,32,32,0,0,0,2026-08-10
11373,11373,2026,33,33,0,0,0,2026-08-17
11374,11374,2026,22,22,0,0,0,2026-06-01
11374,11374,2026,23,23,0,0,0,2026-06-08
11374,11374,2026,24,24,0,0,0,2026-06-15
11374,11374,2026,25,25,0,0,0,2026-06-22
11374,11374,2026,26,26,0,0,0,2026-06-29
11374,11374,2026,27,27,1,1,1,2026-07-06
11374,11374,2026,28,28,1,1,1,2026-07-13
11374,11374,2026,29,29,1,1,1,2026-07-20
11374,11374,2026,30,30,1,1,1,2026-07-27
11374,11374,2026,31,31,0,0,0,2026-08-03
11374,11374,2026,32,32,0,0,0,2026-08-10
11374,11374,2026,33,33,0,0,0,2026-08-17
11375,11375,2026,22,22,0,0,0,2026-06-01
11375,11375,2026,23,23,0,0,0,2026-06-08
11375,11375,2026,24,24,0,0,0,2026-06-15
11375,11375,2026,25,25,0,0,0,2026-06-22
11375,11375,2026,26,26,0,0,0,2026-06-29
11375,11375,2026,27,27,0,0,0,2026-07-06
11375,11375,2026,28,28,1,1,1,2026-07-13
11375,11375,2026,29,29,1,1,1,2026-07-20
11375,11375,2026,30,30,1,1,1,2026-07-27
11375,11375,2026,31,31,0,0,0,2026-08-03
11375,11375,2026,32,32,0,0,0,2026-08-10
11375,11375,2026,33,33,0,0,0,2026-08-17
11377,11377,2026,22,22,0,0,0,2026-06-01
11377,11377,2026,23,23,0,0,0,2026-06-08
11377,11377,2026,24,24,0,0,0,2026-06-15
11377,11377,2026,25,25,0,0,0,2026-06-22
11377,11377,2026,26,26,0,0,0,2026-06-29
11377,11377,2026,27,27,0,0,0,2026-07-06
11377,11377,2026,28,28,1,1,1,2026-07-13
11377,11377,2026,29,29,2,2,1,2026-07-20
11377,11377,2026,30,30,2,2,1,2026-07-27
11377,11377,2026,31,31,1,1,1,2026-08-03
11377,11377,2026,32,32,1,1,1,2026-08-10
11377,11377,2026,33,33,0,0,0,2026-08-17
11378,11378,2026,22,22,0,0,0,2026-06-01
11378,11378,2026,23,23,0,0,0,2026-06-08
11378,11378,2026,24,24,0,0,0,2026-06-15
11378,11378,2026,25,25,0,0,0,2026-06-22
11378,11378,2026,26,26,0,0,0,2026-06-29
11378,11378,2026,27,27,1,1,1,2026-07-06
11378,11378,2026,28,28,1,1,1,2026-07-13
11378,11378,2026,29,29,1,1,1,2026-07-20
11378,11378,2026,30,30,1,1,1,2026-07-27
11378,11378,2026,31,31,0,0,0,2026-08-03
11378,11378,2026,32,32,2,2,1,2026-08-10
11378,11378,2026,33,33,0,0,0,2026-08-17
11379,11379,2026,22,22,0,0,0,2026-06-01
11379,11379,2026,23,23,0,0,0,2026-06-08
11379,11379,2026,24,24,0,0,0,2026-06-15
11379,11379,2026,25,25,0,0,0,2026-06-22
11379,11379,2026,26,26,1,1,1,2026-06-29
11379,11379,2026,27,27,1,1,1,2026-07-06
11379,11379,2026,28,28,1,1,1,2026-07-13
11379,11379,2026,29,29,2,2,1,2026-07-20
11379,11379,2026,30,30,2,2,1,2026-07-27
11379,11379,2026,31,31,1,1,1,2026-08-03
11379,11379,2026,32,32,2,2,1,2026-08-10
11379,11379,2026,33,33,0,0,0,2026-08-17
11385,11385,2026,22,22,0,0,0,2026-06-01
11385,11385,2026,23,23,0,0,0,2026-06-08
11385,11385,2026,24,24,0,0,0,2026-06-15
11385,11385,2026,25,25,0,0,0,2026-06-22
11385,11385,2026,26,26,0,0,0,2026-06-29
11385,11385,2026,27,27,0,0,0,2026-07-06
11385,11385,2026,28,28,1,1,1,2026-07-13
11385,11385,2026,29,29,1,1,1,2026-07-20
11385,11385,2026,30,30,1,1,1,2026-07-27
11385,11385,2026,31,31,0,0,0,2026-08-03
11385,11385,2026,32,32,0,0,0,2026-08-10
11385,11385,2026,33,33,0,0,0,2026-08-17
11411,11411,2026,22,22,0,0,0,2026-06-01
11411,11411,2026,23,23,0,0,0,2026-06-08
11411,11411,2026,24,24,0,0,0,2026-06-15
11411,11411,2026,25,25,0,0,0,2026-06-22
11411,11411,2026,26,26,0,0,0,2026-06-29
11411,11411,2026,27,27,0,0,0,2026-07-06
11411,11411,2026,28,28,0,0,0,2026-07-13
11411,11411,2026,29,29,0,0,0,2026-07-20
11411,11411,2026,30,30,0,0,0,2026-07-27
11411,11411,2026,31,31,0,0,0,2026-08-03
11411,11411,2026,32,32,0,0,0,2026-08-10
11411,11411,2026,33,33,0,0,0,2026-08-17
11412,11412,2026,22,22,0,0,0,2026-06-01
11412,11412,2026,23,23,0,0,0,2026-06-08
11412,11412,2026,24,24,0,0,0,2026-06-15
11412,11412,2026,25,25,0,0,0,2026-06-22
11412,11412,2026,26,26,0,0,0,2026-06-29
11412,11412,2026,27,27,0,0,0,2026-07-06
11412,11412,2026,28,28,0,0,0,2026-07-13
11412,11412,2026,29,29,0,0,0,2026-07-20
11412,11412,2026,30,30,0,0,0,2026-07-27
11412,11412,2026,31,31,0,0,0,2026-08-03
11412,11412,2026,32,32,0,0,0,2026-08-10
11412,11412,2026,33,33,0,0,0,2026-08-17
11413,11413,2026,22,22,0,0,0,2026-06-01
11413,11413,2026,23,23,0,0,0,2026-06-08
11413,11413,2026,24,24,0,0,0,2026-06-15
11413,11413,2026,25,25,0,0,0,2026-06-22
11413,11413,2026,26,26,0,0,0,2026-06-29
11413,11413,2026,27,27,0,0,0,2026-07-06
11413,11413,2026,28,28,1,1,1,2026-07-13
11413,11413,2026,29,29,1,1,1,2026-07-20
11413,11413,2026,30,30,2,2,1,2026-07-27
11413,11413,2026,31,31,1,1,1,2026-08-03
11413,11413,2026,32,32,2,2,1,2026-08-10
11413,11413,2026,33,33,1,1,1,2026-08-17
11414,11414,2026,22,22,0,0,0,2026-06-01
11414,11414,2026,23,23,0,0,0,2026-06-08
11414,11414,2026,24,24,0,0,0,2026-06-15
11414,11414,2026,25,25,0,0,0,2026-06-22
11414,11414,2026,26,26,0,0,0,2026-06-29
11414,11414,2026,27,27,0,0,0,2026-07-06
11414,11414,2026,28,28,1,1,1,2026-07-13
11414,11414,2026,29,29,1,1,1,2026-07-20
11414,11414,2026,30,30,1,1,1,2026-07-27
11414,11414,2026,31,31,1,1,1,2026-08-03
11414,11414,2026,32,32,1,1,1,2026-08-10
11414,11414,2026,33,33,0,0,0,2026-08-17
11415,11415,2026,22,22,0,0,0,2026-06-01
11415,11415,2026,23,23,0,0,0,2026-06-08
11415,11415,2026,24,24,0,0,0,2026-06-15
11415,11415,2026,25,25,0,0,0,2026-06-22
11415,11415,2026,26,26,1,1,1,2026-06-29
11415,11415,2026,27,27,1,1,1,2026-07-06
11415,11415,2026,28,28,1,1,1,2026-07-13
11415,11415,2026,29,29,1,1,1,2026-07-20
11415,11415,2026,30,30,1,1,1,2026-07-27
11415,11415,2026,31,31,1,1,1,2026-08-03
11415,11415,2026,32,32,1,1,1,2026-08-10
11415,11415,2026,33,33,0,0,0,2026-08-17
11416,11416,2026,22,22,0,0,0,2026-06-01
11416,11416,2026,23,23,0,0,0,2026-06-08
11416,11416,2026,24,24,0,0,0,2026-06-15
11416,11416,2026,25,25,0,0,0,2026-06-22
11416,11416,2026,26,26,0,0,0,2026-06-29
11416,11416,2026,27,27,0,0,0,2026-07-06
11416,11416,2026,28,28,0,0,0,2026-07-13
11416,11416,2026,29,29,0,0,0,2026-07-20
11416,11416,2026,30,30,0,0,0,2026-07-27
11416,11416,2026,31,31,0,0,0,2026-08-03
11416,11416,2026,32,32,0,0,0,2026-08-10
11416,11416,2026,33,33,0,0,0,2026-08-17
11417,11417,2026,22,22,0,0,0,2026-06-01
11417,11417,2026,23,23,0,0,0,2026-06-08
11417,11417,2026,24,24,0,0,0,2026-06-15
11417,11417,2026,25,25,0,0,0,2026-06-22
11417,11417,2026,26,26,0,0,0,2026-06-29
11417,11417,2026,27,27,0,0,0,2026-07-06
11417,11417,2026,28,28,0,0,0,2026-07-13
11417,11417,2026,29,29,1,1,1,2026-07-20
11417,11417,2026,30,30,1,1,1,2026-07-27
11417,11417,2026,31,31,1,1,1,2026-08-03
11417,11417,2026,32,32,1,1,1,2026-08-10
11417,11417,2026,33,33,0,0,0,2026-08-17
11418,11418,2026,22,22,0,0,0,2026-06-01
11418,11418,2026,23,23,0,0,0,2026-06-08
11418,11418,2026,24,24,0,0,0,2026-06-15
11418,11418,2026,25,25,0,0,0,2026-06-22
11418,11418,2026,26,26,0,0,0,2026-06-29
11418,11418,2026,27,27,0,0,0,2026-07-06
11418,11418,2026,28,28,1,1,1,2026-07-13
11418,11418,2026,29,29,1,1,1,2026-07-20
11418,11418,2026,30,30,1,1,1,2026-07-27
11418,11418,2026,31,31,0,0,0,2026-08-03
11418,11418,2026,32,32,0,0,0,2026-08-10
11418,11418,2026,33,33,0,0,0,2026-08-17
11419,11419,2026,22,22,0,0,0,2026-06-01
11419,11419,2026,23,23,0,0,0,2026-06-08
11419,11419,2026,24,24,0,0,0,2026-06-15
11419,11419,2026,25,25,0,0,0,2026-06-22
11419,11419,2026,26,26,0,0,0,2026-06-29
11419,11419,2026,27,27,0,0,0,2026-07-06
11419,11419,2026,28,28,0,0,0,2026-07-13
11419,11419,2026,29,29,0,0,0,2026-07-20
11419,11419,2026,30,30,0,0,0,2026-07-27
11419,11419,2026,31,31,0,0,0,2026-08-03
11419,11419,2026,32,32,0,0,0,2026-08-10
11419,11419,2026,33,33,0,0,0,2026-08-17
11420,11420,2026,22,22,0,0,0,2026-06-01
11420,11420,2026,23,23,0,0,0,2026-06-08
11420,11420,2026,24,24,0,0,0,2026-06-15
11420,11420,2026,25,25,0,0,0,2026-06-22
11420,11420,2026,26,26,0,0,0,2026-06-29
11420,11420,2026,27,27,0,0,0,2026-07-06
11420,11420,2026,28,28,0,0,0,2026-07-13
11420,11420,2026,29,29,1,1,1,2026-07-20
11420,11420,2026,30,30,1,1,1,2026-07-27
11420,11420,2026,31,31,2,2,1,2026-08-03
11420,11420,2026,32,32,2,2,1,2026-08-10
11420,11420,2026,33,33,0,0,0,2026-08-17
11421,11421,2026,22,22,0,0,0,2026-06-01
11421,11421,2026,23,23,0,0,0,2026-06-08
11421,11421,2026,24,24,0,0,0,2026-06-15
11421,11421,2026,25,25,0,0,0,2026-06-22
11421,11421,2026,26,26,0,0,0,2026-06-29
11421,11421,2026,27,27,1,1,1,2026-07-06
11421,11421,2026,28,28,1,1,1,2026-07-13
11421,11421,2026,29,29,1,1,1,2026-07-20
11421,11421,2026,30,30,2,2,1,2026-07-27
11421,11421,2026,31,31,1,1,1,2026-08-03
11421,11421,2026,32,32,1,1,1,2026-08-10
11421,11421,2026,33,33,0,0,0,2026-08-17
11422,11422,2026,22,22,0,0,0,2026-06-01
11422,11422,2026,23,23,0,0,0,2026-06-08
11422,11422,2026,24,24,0,0,0,2026-06-15
11422,11422,2026,25,25,0,0,0,2026-06-22
11422,11422,2026,26,26,0,0,0,2026-06-29
11422,11422,2026,27,27,1,1,1,2026-07-06
11422,11422,2026,28,28,1,1,1,2026-07-13
11422,11422,2026,29,29,1,1,1,2026-07-20
11422,11422,2026,30,30,2,2,1,2026-07-27
11422,11422,2026,31,31,1,1,1,2026-08-03
11422,11422,2026,32,32,2,2,1,2026-08-10
11422,11422,2026,33,33,2,2,1,2026-08-17
11423,11423,2026,22,22,0,0,0,2026-06-01
11423,11423,2026,23,23,0,0,0,2026-06-08
11423,11423,2026,24,24,1,1,1,2026-06-15
11423,11423,2026,25,25,1,1,1,2026-06-22
11423,11423,2026,26,26,1,1,1,2026-06-29
11423,11423,2026,27,27,1,1,1,2026-07-06
11423,11423,2026,28,28,1,1,1,2026-07-13
11423,11423,2026,29,29,1,1,1,2026-07-20
11423,11423,2026,30,30,1,1,1,2026-07-27
11423,11423,2026,31,31,1,1,1,2026-08-03
11423,11423,2026,32,32,1,1,1,2026-08-10
11423,11423,2026,33,33,1,1,1,2026-08-17
11426,11426,2026,22,22,0,0,0,2026-06-01
11426,11426,2026,23,23,0,0,0,2026-06-08
11426,11426,2026,24,24,0,0,0,2026-06-15
11426,11426,2026,25,25,1,1,1,2026-06-22
11426,11426,2026,26,26,0,0,0,2026-06-29
11426,11426,2026,27,27,1,1,1,2026-07-06
11426,11426,2026,28,28,1,1,1,2026-07-13
11426,11426,2026,29,29,1,1,1,2026-07-20
11426,11426,2026,30,30,1,1,1,2026-07-27
11426,11426,2026,31,31,1,1,1,2026-08-03
11426,11426,2026,32,32,0,0,0,2026-08-10
11426,11426,2026,33,33,1,1,1,2026-08-17
11427,11427,2026,22,22,0,0,0,2026-06-01
11427,11427,2026,23,23,0,0,0,2026-06-08
11427,11427,2026,24,24,0,0,0,2026-06-15
11427,11427,2026,25,25,0,0,0,2026-06-22
11427,11427,2026,26,26,0,0,0,2026-06-29
11427,11427,2026,27,27,0,0,0,2026-07-06
11427,11427,2026,28,28,0,0,0,2026-07-13
11427,11427,2026,29,29,0,0,0,2026-07-20
11427,11427,2026,30,30,0,0,0,2026-07-27
11427,11427,2026,31,31,1,1,1,2026-08-03
11427,11427,2026,32,32,0,0,0,2026-08-10
11427,11427,2026,33,33,0,0,0,2026-08-17
11428,11428,2026,22,22,0,0,0,2026-06-01
11428,11428,2026,23,23,0,0,0,2026-06-08
11428,11428,2026,24,24,0,0,0,2026-06-15
11428,11428,2026,25,25,0,0,0,2026-06-22
11428,11428,2026,26,26,0,0,0,2026-06-29
11428,11428,2026,27,27,0,0,0,2026-07-06
11428,11428,2026,28,28,0,0,0,2026-07-13
11428,11428,2026,29,29,0,0,0,2026-07-20
11428,11428,2026,30,30,0,0,0,2026-07-27
11428,11428,2026,31,31,0,0,0,2026-08-03
11428,11428,2026,32,32,0,0,0,2026-08-10
11428,11428,2026,33,33,0,0,0,2026-08-17
11429,11429,2026,22,22,0,0,0,2026-06-01
11429,11429,2026,23,23,0,0,0,2026-06-08
11429,11429,2026,24,24,0,0,0,2026-06-15
11429,11429,2026,25,25,0,0,0,2026-06-22
11429,11429,2026,26,26,0,0,0,2026-06-29
11429,11429,2026,27,27,0,0,0,2026-07-06
11429,11429,2026,28,28,0,0,0,2026-07-13
11429,11429,2026,29,29,0,0,0,2026-07-20
11429,11429,2026,30,30,0,0,0,2026-07-27
11429,11429,2026,31,31,0,0,0,2026-08-03
11429,11429,2026,32,32,0,0,0,2026-08-10
11429,11429,2026,33,33,0,0,0,2026-08-17
11430,11430,2026,22,22,0,0,0,2026-06-01
11430,11430,2026,23,23,0,0,0,2026-06-08
11430,11430,2026,24,24,0,0,0,2026-06-15
11430,11430,2026,25,25,0,0,0,2026-06-22
11430,11430,2026,26,26,0,0,0,2026-06-29
11430,11430,2026,27,27,0,0,0,2026-07-06
11430,11430,2026,28,28,0,0,0,2026-07-13
11430,11430,2026,29,29,0,0,0,2026-07-20
11430,11430,2026,30,30,0,0,0,2026-07-27
11430,11430,2026,31,31,0,0,0,2026-08-03
11430,11430,2026,32,32,0,0,0,2026-08-10
11430,11430,2026,33,33,0,0,0,2026-08-17
11432,11432,2026,22,22,0,0,0,2026-06-01
11432,11432,2026,23,23,0,0,0,2026-06-08
11432,11432,2026,24,24,0,0,0,2026-06-15
11432,11432,2026,25,25,0,0,0,2026-06-22
11432,11432,2026,26,26,0,0,0,2026-06-29
11432,11432,2026,27,27,0,0,0,2026-07-06
11432,11432,2026,28,28,1,1,1,2026-07-13
11432,11432,2026,29,29,1,1,1,2026-07-20
11432,11432,2026,30,30,1,1,1,2026-07-27
11432,11432,2026,31,31,0,0,0,2026-08-03
11432,11432,2026,32,32,0,0,0,2026-08-10
11432,11432,2026,33,33,0,0,0,2026-08-17
11433,11433,2026,22,22,0,0,0,2026-06-01
11433,11433,2026,23,23,0,0,0,2026-06-08
11433,11433,2026,24,24,0,0,0,2026-06-15
11433,11433,2026,25,25,0,0,0,2026-06-22
11433,11433,2026,26,26,0,0,0,2026-06-29
11433,11433,2026,27,27,0,0,0,2026-07-06
11433,11433,2026,28,28,0,0,0,2026-07-13
11433,11433,2026,29,29,1,1,1,2026-07-20
11433,11433,2026,30,30,1,1,1,2026-07-27
11433,11433,2026,31,31,1,1,1,2026-08-03
11433,11433,2026,32,32,1,1,1,2026-08-10
11433,11433,2026,33,33,1,1,1,2026-08-17
11434,11434,2026,22,22,0,0,0,2026-06-01
11434,11434,2026,23,23,0,0,0,2026-06-08
11434,11434,2026,24,24,0,0,0,2026-06-15
11434,11434,2026,25,25,0,0,0,2026-06-22
11434,11434,2026,26,26,0,0,0,2026-06-29
11434,11434,2026,27,27,1,1,1,2026-07-06
11434,11434,2026,28,28,2,2,1,2026-07-13
11434,11434,2026,29,29,1,1,1,2026-07-20
11434,11434,2026,30,30,2,2,1,2026-07-27
11434,11434,2026,31,31,2,2,1,2026-08-03
11434,11434,2026,32,32,2,2,1,2026-08-10
11434,11434,2026,33,33,2,2,1,2026-08-17
11435,11435,2026,22,22,0,0,0,2026-06-01
11435,11435,2026,23,23,0,0,0,2026-06-08
11435,11435,2026,24,24,0,0,0,2026-06-15
11435,11435,2026,25,25,0,0,0,2026-06-22
11435,11435,2026,26,26,0,0,0,2026-06-29
11435,11435,2026,27,27,0,0,0,2026-07-06
11435,11435,2026,28,28,1,1,1,2026-07-13
11435,11435,2026,29,29,0,0,0,2026-07-20
11435,11435,2026,30,30,1,1,1,2026-07-27
11435,11435,2026,31,31,1,1,1,2026-08-03
11435,11435,2026,32,32,0,0,0,2026-08-10
11435,11435,2026,33,33,0,0,0,2026-08-17
11436,11436,2026,22,22,0,0,0,2026-06-01
11436,11436,2026,23,23,0,0,0,2026-06-08
11436,11436,2026,24,24,0,0,0,2026-06-15
11436,11436,2026,25,25,0,0,0,2026-06-22
11436,11436,2026,26,26,0,0,0,2026-06-29
11436,11436,2026,27,27,0,0,0,2026-07-06
11436,11436,2026,28,28,1,1,1,2026-07-13
11436,11436,2026,29,29,1,1,1,2026-07-20
11436,11436,2026,30,30,1,1,1,2026-07-27
11436,11436,2026,31,31,1,1,1,2026-08-03
11436,11436,2026,32,32,1,1,1,2026-08-10
11436,11436,2026,33,33,1,1,1,2026-08-17
11451,11451,2026,22,22,0,0,0,2026-06-01
11451,11451,2026,23,23,0,0,0,2026-06-08
11451,11451,2026,24,24,0,0,0,2026-06-15
11451,11451,2026,25,25,0,0,0,2026-06-22
11451,11451,2026,26,26,0,0,0,2026-06-29
11451,11451,2026,27,27,0,0,0,2026-07-06
11451,11451,2026,28,28,0,0,0,2026-07-13
11451,11451,2026,29,29,0,0,0,2026-07-20
11451,11451,2026,30,30,0,0,0,2026-07-27
11451,11451,2026,31,31,0,0,0,2026-08-03
11451,11451,2026,32,32,0,0,0,2026-08-10
11451,11451,2026,33,33,0,0,0,2026-08-17
11691,11691,2026,22,22,0,0,0,2026-06-01
11691,11691,2026,23,23,0,0,0,2026-06-08
11691,11691,2026,24,24,0,0,0,2026-06-15
11691,11691,2026,25,25,0,0,0,2026-06-22
11691,11691,2026,26,26,0,0,0,2026-06-29
11691,11691,2026,27,27,0,0,0,2026-07-06
11691,11691,2026,28,28,0,0,0,2026-07-13
11691,11691,2026,29,29,0,0,0,2026-07-20
11691,11691,2026,30,30,1,1,1,2026-07-27
11691,11691,2026,31,31,1,1,1,2026-08-03
11691,11691,2026,32,32,1,1,1,2026-08-10
11691,11691,2026,33,33,1,1,1,2026-08-17
11692,11692,2026,22,22,0,0,0,2026-06-01
11692,11692,2026,23,23,0,0,0,2026-06-08
11692,11692,2026,24,24,0,0,0,2026-06-15
11692,11692,2026,25,25,0,0,0,2026-06-22
11692,11692,2026,26,26,0,0,0,2026-06-29
11692,11692,2026,27,27,0,0,0,2026-07-06
11692,11692,2026,28,28,0,0,0,2026-07-13
11692,11692,2026,29,29,0,0,0,2026-07-20
11692,11692,2026,30,30,0,0,0,2026-07-27
11692,11692,2026,31,31,0,0,0,2026-08-03
11692,11692,2026,32,32,1,1,1,2026-08-10
11692,11692,2026,33,33,1,1,1,2026-08-17
11693,11693,2026,22,22,0,0,0,2026-06-01
11693,11693,2026,23,23,0,0,0,2026-06-08
11693,11693,2026,24,24,0,0,0,2026-06-15
11693,11693,2026,25,25,0,0,0,2026-06-22
11693,11693,2026,26,26,0,0,0,2026-06-29
11693,11693,2026,27,27,0,0,0,2026-07-06
11693,11693,2026,28,28,0,0,0,2026-07-13
11693,11693,2026,29,29,0,0,0,2026-07-20
11693,11693,2026,30,30,0,0,0,2026-07-27
11693,11693,2026,31,31,0,0,0,2026-08-03
11693,11693,2026,32,32,0,0,0,2026-08-10
11693,11693,2026,33,33,0,0,0,2026-08-17
11694,11694,2026,22,22,0,0,0,2026-06-01
11694,11694,2026,23,23,0,0,0,2026-06-08
11694,11694,2026,24,24,0,0,0,2026-06-15
11694,11694,2026,25,25,0,0,0,2026-06-22
